"","totalmoosena","SurveyID","SurveyName","Surveyyear","ID","Intid","Stratname","Counted","GMU","AreaMi","centrlat","centrlon","YBULL_SF","YBULL_GTSF","BULL_30_40","BULL_41_50","BULL_GT_50","COW_W_0","COW_W_1","COW_W_2","CALF","UNKNOWN","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","prp_burn_1_30","prp_burn_31_60","prop.cov.1","prop.cov.2","prop.cov.3","prop.cov.4","prop.cov.5","prop.cov.6","prop.cov.7","prop.cov.6_7","prop.cov.8","prop.cov.9","prop.cov.10","prop.cov.11","prop.cov.12","prop.cov.13","prop.cov.14","prop.cov.15","prop.cov.99","stratfact"
"1246",NA,141,"20E TOK WEST",2005,"6346-14305",NA,"LOW",0,"20E",5.895,63.7833,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,794.2857,1,0,0.01461747,NA,NA,0.277908759,0.002593422,0.017034068,NA,0.017034068,0.000943063,NA,0.635683131,0.025285866,NA,NA,0.025934221,NA,NA,"LOW"
"1247",NA,141,"20E TOK WEST",2005,"6346-14310",NA,"LOW",0,"20E",5.895,63.7833,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,769.1875,1,0,0.010963103,NA,NA,0.210067193,0.004420606,0.025698456,NA,0.025698456,0.001886125,5.89e-05,0.675114936,0.05511022,NA,NA,0.016621478,5.89e-05,NA,"LOW"
"1248",NA,141,"20E TOK WEST",2005,"6346-14315",NA,"LOW",0,"20E",5.895,63.7833,-143.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,773.5,1,0,0.007544945,NA,0.000530504,0.15596817,0.008429119,0.058591217,0.00023578,0.058826997,0.003713528,0.00011789,0.673798998,0.078101975,NA,0.001119953,0.007427056,0.004420866,NA,"LOW"
"1249",NA,141,"20E TOK WEST",2005,"6346-14320",NA,"LOW",0,"20E",5.895,63.7833,-143.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,819.5714,1,0,0.015560533,NA,NA,0.31091595,0.004833196,0.022692444,NA,0.022692444,0.002121891,0.001119887,0.579453024,0.051868443,NA,5.89e-05,0.011375693,NA,NA,"LOW"
"1250",NA,141,"20E TOK WEST",2005,"6348-14215",NA,"LOW",0,"20E",5.888,63.8167,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,755.4375,0.66644953,0.055035739,0.161433125,0.0002361,0.004190769,0.402904025,0.006964939,0.042852084,NA,0.042852084,0.00625664,5.9e-05,0.325227246,0.025911935,NA,NA,0.023964113,NA,NA,"LOW"
"1251",NA,141,"20E TOK WEST",2005,"6348-14220",NA,"LOW",0,"20E",5.888,63.8167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,642.6667,0.195246227,0.441404168,0.170737463,NA,0.001710914,0.527138643,0.038466077,0.025309735,NA,0.025309735,0.003834808,0.004247788,0.140176991,0.084188791,NA,0.000235988,0.003952802,NA,NA,"LOW"
"1252",NA,141,"20E TOK WEST",2005,"6348-14225",NA,"LOW",0,"20E",5.888,63.8167,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,683.7143,0.999998502,0,0.025202148,NA,0.000472171,0.117806764,0.046508883,0.014283185,NA,0.014283185,0.012394499,0.006315292,0.731098389,0.029333648,0.000472171,5.9e-05,0.016053828,NA,NA,"LOW"
"1253",NA,141,"20E TOK WEST",2005,"6348-14230",NA,"LOW",0,"20E",5.888,63.8167,-142.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,816.25,1,0,0.001298241,NA,NA,0.071639325,0.016877139,0.02360439,NA,0.02360439,0.049628231,0.001062198,0.748731264,0.008025493,NA,NA,0.079133719,NA,NA,"LOW"
"1254",NA,141,"20E TOK WEST",2005,"6348-14235",NA,"LOW",0,"20E",5.888,63.8167,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,880.2143,1,0,0.002123769,NA,NA,0.150905551,0.015397322,0.017580084,0.000117987,0.017698071,0.00843608,NA,0.760958056,0.035809097,NA,NA,0.008672055,NA,NA,"LOW"
"1255",4,141,"20E TOK WEST",2005,"6348-14240",NA,"HIGH",1,"20E",5.888,63.8167,-142.7083,1,0,1,1,0,1,0,0,0,0,4,4,1,3,0,NA,NA,NA,782.8666,1,0,0.043963177,NA,NA,0.271155435,0.002832527,0.054880208,NA,0.054880208,0.001534285,NA,0.58102207,0.035406586,NA,NA,0.009205712,NA,NA,"HIGH"
"1256",6,141,"20E TOK WEST",2005,"6348-14245",NA,"HIGH",1,"20E",5.888,63.8167,-142.7917,0,0,1,0,0,1,2,0,0,0,6,4,3,1,2,NA,NA,NA,717.625,1,0,0.007847997,NA,0.000177022,0.100135717,0.146633622,0.581459845,5.9e-05,0.581518845,0.024134065,0.001770225,0.04543577,0.087272084,NA,0.001121142,0.002478315,0.001475187,NA,"HIGH"
"1257",NA,141,"20E TOK WEST",2005,"6348-14250",NA,"HIGH",0,"20E",5.888,63.8167,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,706.6,0.999986554,0,0.008910657,NA,0.000118022,0.102974153,0.188245014,0.426708368,5.9e-05,0.426767368,0.042133837,0.002360439,0.088988552,0.094358551,NA,0.008615603,0.008674613,0.027853181,NA,"HIGH"
"1258",NA,141,"20E TOK WEST",2005,"6348-14255",NA,"LOW",0,"20E",5.888,63.8167,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,714.6667,1,0,0.023077377,NA,0.000295107,0.168565189,0.070294517,0.326978693,5.9e-05,0.327037693,0.029687777,0.0057841,0.287611403,0.073186567,NA,0.002006728,0.007082571,0.00537095,NA,"LOW"
"1259",NA,141,"20E TOK WEST",2005,"6348-14300",NA,"LOW",0,"20E",5.888,63.8167,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,708.5,1,0,0.016406988,NA,0.000472144,0.226274788,0.047981586,0.324775732,0.000708215,0.325483947,0.007141171,0.008498584,0.211697356,0.141938149,NA,0.001770538,0.00371813,0.008616619,NA,"LOW"
"1260",3,141,"20E TOK WEST",2005,"6348-14305",NA,"LOW",1,"20E",5.888,63.8167,-143.125,0,0,0,0,0,0,0,1,0,0,3,1,1,0,2,NA,NA,NA,709.5333,1,0,0.023480826,NA,0.000471976,0.257876106,0.123244838,0.198879056,5.9e-05,0.198938056,0.003834808,0.019646018,0.218702065,0.142477876,5.9e-05,0.001356932,0.004365782,0.005545723,NA,"LOW"
"1261",NA,141,"20E TOK WEST",2005,"6348-14310",NA,"LOW",0,"20E",5.888,63.8167,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,726.0667,1,0,0.009915599,NA,0.000236086,0.192763973,0.09360798,0.210824529,NA,0.210824529,0.003187157,0.004603671,0.323083279,0.143717169,5.9e-05,0.002596943,0.006492357,0.008912235,NA,"LOW"
"1262",NA,141,"20E TOK WEST",2005,"6348-14315",NA,"LOW",0,"20E",5.888,63.8167,-143.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,784.8125,1,0,0.004957507,NA,NA,0.119452314,0.005842776,0.073772427,NA,0.073772427,0.001180359,NA,0.762157696,0.028328612,NA,NA,0.004072238,0.000236072,NA,"LOW"
"1263",NA,141,"20E TOK WEST",2005,"6348-14320",NA,"LOW",0,"20E",5.888,63.8167,-143.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,853.25,1,0,0.018350248,NA,5.9e-05,0.223507198,0.003127213,0.008909606,NA,0.008909606,0.001416096,NA,0.713653528,0.027672882,0.000118008,NA,0.003186217,NA,NA,"LOW"
"1264",19,141,"20E TOK WEST",2005,"6348-14325",NA,"HIGH",1,"20E",5.888,63.8167,-143.4583,0,0,2,0,5,8,2,0,0,0,19,17,10,7,2,NA,NA,NA,899.6429,1,0,0.015934844,NA,0.000354108,0.219074599,0.007200189,0.007672332,NA,0.007672332,0.002065628,NA,0.700779037,0.040899433,NA,NA,0.00601983,NA,NA,"HIGH"
"1265",NA,141,"20E TOK WEST",2005,"6350-14215",NA,"LOW",0,"20E",5.882,63.85,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,635.4375,0.659700598,0.333493846,0.030954631,0.000177221,0.002776465,0.330340265,0.04536862,0.119387996,NA,0.119387996,0.012228261,0.003603497,0.285621456,0.163102552,NA,NA,0.006439036,NA,NA,"LOW"
"1266",NA,141,"20E TOK WEST",2005,"6350-14220",NA,"LOW",0,"20E",5.882,63.85,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,695,0.892060401,0.084754244,0.034619247,NA,0.003012938,0.086784427,0.049506705,0.060967685,NA,0.060967685,0.014828381,0.001890471,0.676197791,0.064630472,NA,NA,0.007561883,NA,NA,"LOW"
"1267",NA,141,"20E TOK WEST",2005,"6350-14225",NA,"LOW",0,"20E",5.882,63.85,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,720.7333,1,0,0.002717712,NA,NA,0.031135531,0.014947418,0.02351412,NA,0.02351412,0.008743944,0.000649888,0.878234669,0.020205601,NA,NA,0.019851117,NA,NA,"LOW"
"1268",NA,141,"20E TOK WEST",2005,"6350-14230",NA,"LOW",0,"20E",5.882,63.85,-142.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,766.6,1,0,0.002067702,NA,NA,0.040999586,0.012228983,0.025048739,NA,0.025048739,0.009806818,0.000649849,0.844804159,0.03922727,NA,0.000177232,0.024989661,NA,NA,"LOW"
"1269",NA,141,"20E TOK WEST",2005,"6350-14235",NA,"LOW",0,"20E",5.882,63.85,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,809.1765,1,0,0.004192748,NA,5.91e-05,0.173497106,0.001240109,0.015294673,NA,0.015294673,0.005846227,NA,0.759596079,0.025569859,NA,NA,0.014704146,NA,NA,"LOW"
"1270",NA,141,"20E TOK WEST",2005,"6350-14240",NA,"LOW",0,"20E",5.882,63.85,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,729.2,1,0,0.007272082,NA,NA,0.143608845,0.051554925,0.306196051,NA,0.306196051,0.005853139,0.001064207,0.371230933,0.10919948,0.00023649,5.91e-05,0.003724725,NA,NA,"LOW"
"1271",0,141,"20E TOK WEST",2005,"6350-14245",NA,"HIGH",1,"20E",5.882,63.85,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,716.2,0.999999999,0,0.003308715,NA,5.91e-05,0.038227474,0.123840473,0.547769572,5.91e-05,0.547828672,0.028301329,0.023220089,0.114977843,0.090516987,NA,0.006322009,0.004194978,0.019202363,NA,"HIGH"
"1272",4,141,"20E TOK WEST",2005,"6350-14250",NA,"HIGH",1,"20E",5.882,63.85,-142.875,0,0,0,0,0,0,2,0,0,0,4,2,2,0,2,NA,NA,NA,687.1875,1,0,0.039220319,5.91e-05,0.000472534,0.074542233,0.1001772,0.393089191,NA,0.393089191,0.038038984,0.00236267,0.166922623,0.149852333,NA,0.011754282,0.006792676,0.016715889,NA,"HIGH"
"1273",2,141,"20E TOK WEST",2005,"6350-14255",NA,"LOW",1,"20E",5.882,63.85,-142.9583,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,NA,NA,NA,690.3333,1,0,0.063807161,5.91e-05,0.000886211,0.155323171,0.035448423,0.238863287,NA,0.238863287,0.065934066,0.007385088,0.307101501,0.112725984,NA,0.003131277,0.003544842,0.005789909,NA,"LOW"
"1274",0,141,"20E TOK WEST",2005,"6350-14300",NA,"LOW",1,"20E",5.882,63.85,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,692.5,1,0,0.021150892,NA,0.001240695,0.143920596,0.127791563,0.320571901,NA,0.320571901,0.09057072,0.019910197,0.146461066,0.122178896,NA,0.001004372,0.00165426,0.003544842,NA,"LOW"
"1275",NA,141,"20E TOK WEST",2005,"6350-14305",NA,"LOW",0,"20E",5.882,63.85,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,704.6667,1,0,0.006142942,NA,NA,0.058298878,0.220850561,0.34772593,NA,0.34772593,0.010986415,0.045422327,0.143118724,0.145717661,NA,0.003839338,0.00761961,0.010277614,NA,"LOW"
"1276",2,141,"20E TOK WEST",2005,"6350-14310",NA,"HIGH",1,"20E",5.882,63.85,-143.2083,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,NA,NA,NA,738.4667,1,0,0.007503693,NA,NA,0.226292467,0.025051699,0.29140325,NA,0.29140325,0.003190547,0.001181684,0.211107829,0.233500739,NA,5.91e-05,0.000649926,5.91e-05,NA,"HIGH"
"1277",NA,141,"20E TOK WEST",2005,"6350-14315",NA,"LOW",0,"20E",5.882,63.85,-143.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,831.8,1,0,0.010042533,NA,5.91e-05,0.218986295,0.00395794,0.043478261,NA,0.043478261,0.001535917,0.000118147,0.628308129,0.091387051,NA,NA,0.002126654,NA,NA,"LOW"
"1278",NA,141,"20E TOK WEST",2005,"6350-14320",NA,"LOW",0,"20E",5.882,63.85,-143.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,906.25,1,0,0.006320515,NA,NA,0.254002008,0.005375391,0.003426074,NA,0.003426074,0.005729813,NA,0.686396125,0.025341131,NA,NA,0.013408943,NA,NA,"LOW"
"1279",NA,141,"20E TOK WEST",2005,"6350-14325",NA,"HIGH",0,"20E",5.882,63.85,-143.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,992.8,1,0,0.010161281,0.000177232,0.001299699,0.220653394,0.070006498,0.09180599,0.002008625,0.093814615,0.054823655,0.005198795,0.450286524,0.064098777,NA,NA,0.02947953,NA,NA,"HIGH"
"1280",NA,141,"20E TOK WEST",2005,"6352-14215",NA,"LOW",0,"20E",5.875,63.8833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,647.6429,0.992357317,0,0.02999645,5.92e-05,0.002129925,0.146136552,0.042184357,0.067920956,NA,0.067920956,0.014850314,0.005502307,0.569045083,0.110105313,NA,0.000118329,0.011892084,NA,5.92e-05,"LOW"
"1281",0,141,"20E TOK WEST",2005,"6352-14220",NA,"LOW",1,"20E",5.875,63.8833,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,745.8666,1,0,0.002542874,NA,NA,0.09633353,0.017031342,0.010053223,NA,0.010053223,0.005736251,0.000709639,0.814547605,0.037492608,NA,NA,0.015552927,NA,NA,"LOW"
"1282",NA,141,"20E TOK WEST",2005,"6352-14225",NA,"LOW",0,"20E",5.875,63.8833,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,791.647,1,0,0.001597066,NA,NA,0.067549982,0.02573051,0.031941323,NA,0.031941323,0.029161245,0.00094641,0.792440554,0.031054064,NA,NA,0.019578848,NA,NA,"LOW"
"1283",5,141,"20E TOK WEST",2005,"6352-14230",NA,"LOW",1,"20E",5.875,63.8833,-142.5417,0,0,1,0,0,1,0,1,0,0,5,3,2,1,2,NA,NA,NA,804.8571,1,0,5.92e-05,NA,NA,0.037094007,0.00704017,0.024611016,NA,0.024611016,0.013429569,0.000236644,0.871561261,0.023486955,NA,NA,0.022481216,NA,NA,"LOW"
"1284",NA,141,"20E TOK WEST",2005,"6352-14235",NA,"LOW",0,"20E",5.875,63.8833,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,762.3571,1,0,0.03960279,NA,5.91e-05,0.166036174,0.001004847,0.011053316,NA,0.011053316,0.000709304,5.91e-05,0.729105095,0.021929306,NA,NA,0.03044095,NA,NA,"LOW"
"1285",NA,141,"20E TOK WEST",2005,"6352-14240",NA,"LOW",0,"20E",5.875,63.8833,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,745.25,1,0,0.001479027,NA,NA,0.152694788,0.045435721,0.072235698,NA,0.072235698,0.002188961,0.0010649,0.660001183,0.063302372,0.000887416,NA,0.000709933,NA,NA,"LOW"
"1286",NA,141,"20E TOK WEST",2005,"6352-14245",NA,"HIGH",0,"20E",5.875,63.8833,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,733.9333,1,0,0.029107259,NA,0.000177483,0.177779092,0.110039638,0.26835473,0.000295805,0.268650535,0.012719636,0.009879903,0.304088032,0.0853103,NA,0.000769094,0.000828255,0.000650772,NA,"HIGH"
"1287",7,141,"20E TOK WEST",2005,"6352-14250",NA,"HIGH",1,"20E",5.875,63.8833,-142.875,0,0,1,0,1,1,2,0,0,0,7,5,3,2,2,NA,NA,NA,685.1334,0.460053464,0,0.052345182,NA,0.000118294,0.091914592,0.128585793,0.435381795,NA,0.435381795,0.021115514,0.00141953,0.058319039,0.182941977,NA,0.008517182,0.001774413,0.017566688,NA,"HIGH"
"1288",6,141,"20E TOK WEST",2005,"6352-14255",NA,"HIGH",1,"20E",5.875,63.8833,-142.9583,0,0,0,1,0,1,2,0,0,0,6,4,3,1,2,NA,NA,NA,703.125,0.515509993,0,0.023189778,NA,5.92e-05,0.053123521,0.141327496,0.523544723,NA,0.523544723,0.019285376,0.002307146,0.075189304,0.142569806,5.92e-05,0.005146711,0.005738287,0.008459536,NA,"HIGH"
"1289",NA,141,"20E TOK WEST",2005,"6352-14300",NA,"LOW",0,"20E",5.875,63.8833,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,707.625,0.999997417,0,0.002247856,NA,0.000118308,0.110381544,0.213250518,0.424726412,NA,0.424726412,0.080745342,0.003076013,0.108784383,0.045844425,NA,0.002661934,0.002366164,0.005797101,NA,"LOW"
"1290",NA,141,"20E TOK WEST",2005,"6352-14305",NA,"LOW",0,"20E",5.875,63.8833,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,718.7857,1,0,0.059623802,NA,0.001419614,0.126523128,0.102153082,0.219448716,0.000177452,0.219626168,0.036377617,0.022004022,0.310836389,0.113450846,NA,NA,0.00792618,NA,5.92e-05,"LOW"
"1291",NA,141,"20E TOK WEST",2005,"6352-14310",NA,"LOW",0,"20E",5.875,63.8833,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,757.3125,1,0,0.011712511,NA,NA,0.295770482,0.011416741,0.177048211,5.92e-05,0.177107411,0.005501331,0.001656315,0.372315883,0.122330671,NA,NA,0.002188702,NA,NA,"LOW"
"1292",0,141,"20E TOK WEST",2005,"6352-14315",NA,"HIGH",1,"20E",5.875,63.8833,-143.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,847.1334,1,0,0.01390368,NA,NA,0.259969234,0.011182109,0.143178322,NA,0.143178322,0.030173944,0.000650811,0.471955982,0.067447639,NA,NA,0.001538279,NA,NA,"HIGH"
"1293",NA,141,"20E TOK WEST",2005,"6352-14320",NA,"LOW",0,"20E",5.875,63.8833,-143.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,946.5714,1,0,0.015732198,5.91e-05,0.000532292,0.230068607,0.03022238,0.140820913,0.00082801,0.141648923,0.063638514,0.002661462,0.457830613,0.046900875,NA,NA,0.010704992,NA,NA,"LOW"
"1294",NA,141,"20E TOK WEST",2005,"6352-14325",NA,"HIGH",0,"20E",5.875,63.8833,-143.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1102.6471,0.920654053,0,0.009524373,5.92e-05,0.000354946,0.046083767,0.105596309,0.14641505,0.008104591,0.154519641,0.18060814,0.0186938,0.419190724,0.025911027,NA,NA,0.039458116,NA,NA,"HIGH"
"1295",NA,141,"20E TOK WEST",2005,"6354-14205",NA,"LOW",0,"20E",5.868,63.9167,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,622.8,0.567435463,0.432564537,0.02184854,NA,0.000355261,0.295221742,0.10823613,0.163360767,NA,0.163360767,0.033631358,0.004914441,0.171709397,0.198117118,NA,0.00017763,0.002427616,NA,NA,"LOW"
"1296",NA,141,"20E TOK WEST",2005,"6354-14210",NA,"LOW",0,"20E",5.868,63.9167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,606.25,1,0,0.003790571,NA,NA,0.263385454,0.036188107,0.153518124,NA,0.153518124,0.027481639,0.002013741,0.366500829,0.146647714,NA,NA,0.000414594,NA,5.92e-05,"LOW"
"1297",0,141,"20E TOK WEST",2005,"6354-14215",NA,"LOW",1,"20E",5.868,63.9167,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,633.5625,1,0,0.001184413,NA,NA,0.050100675,0.024162028,0.140116072,NA,0.140116072,0.00994907,0.001006751,0.705318015,0.062773896,NA,5.92e-05,0.005152197,0.000177662,NA,"LOW"
"1298",NA,141,"20E TOK WEST",2005,"6354-14220",NA,"LOW",0,"20E",5.868,63.9167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,708.4,1,0,0.002665403,NA,NA,0.095243736,0.016229343,0.049931884,NA,0.049931884,0.007759284,0.001658473,0.756796778,0.054374223,NA,NA,0.015340875,NA,NA,"LOW"
"1299",NA,141,"20E TOK WEST",2005,"6354-14225",NA,"LOW",0,"20E",5.868,63.9167,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,803.4286,1,0,0.002606018,NA,NA,0.116323146,0.026356314,0.014984601,NA,0.014984601,0.007048093,0.000533049,0.774757167,0.047382137,NA,NA,0.010009476,NA,NA,"LOW"
"1300",NA,141,"20E TOK WEST",2005,"6354-14230",NA,"LOW",0,"20E",5.868,63.9167,-142.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,742.125,1,0,0.008352091,NA,NA,0.126169885,0.009892193,0.036607037,NA,0.036607037,0.001717806,0.002191683,0.738241914,0.071733207,NA,NA,0.005034948,5.92e-05,NA,"LOW"
"1301",NA,141,"20E TOK WEST",2005,"6354-14235",NA,"LOW",0,"20E",5.868,63.9167,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,716.0667,1,0,0.00793228,NA,NA,0.190966673,0.040726928,0.182797608,NA,0.182797608,0.003492571,0.01006334,0.391937489,0.170662405,NA,0.000355177,0.000947138,0.000118392,NA,"LOW"
"1302",NA,141,"20E TOK WEST",2005,"6354-14240",NA,"LOW",0,"20E",5.868,63.9167,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,787.3333,1,0,0.024885939,NA,0.002429342,0.227232328,0.007169521,0.038039936,NA,0.038039936,0.003732891,NA,0.62066718,0.071280441,NA,NA,0.004562422,NA,NA,"LOW"
"1303",NA,141,"20E TOK WEST",2005,"6354-14245",NA,"LOW",0,"20E",5.868,63.9167,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,787,0.999210011,0,0.016701214,NA,0.000592242,0.219543974,0.008291383,0.020373112,NA,0.020373112,0.001539828,5.92e-05,0.687592538,0.044181226,NA,NA,0.001125259,NA,NA,"LOW"
"1304",2,141,"20E TOK WEST",2005,"6354-14250",NA,"HIGH",1,"20E",5.868,63.9167,-142.875,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,NA,NA,NA,710.8666,0.068487948,0,0.070053888,NA,5.92e-05,0.120033162,0.17095991,0.421744537,NA,0.421744537,0.003079292,0.00248712,0.015810979,0.192692604,NA,0.001717297,0.000177651,0.001184343,NA,"HIGH"
"1305",NA,141,"20E TOK WEST",2005,"6354-14255",NA,"LOW",0,"20E",5.868,63.9167,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,725.1334,0.007946677,0,0.067815683,NA,NA,0.234600805,0.10631367,0.302594172,NA,0.302594172,0.001954513,0.000414594,0.003672116,0.282397536,NA,0.000118455,5.92e-05,5.92e-05,NA,"LOW"
"1306",NA,141,"20E TOK WEST",2005,"6354-14300",NA,"LOW",0,"20E",5.868,63.9167,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,734.125,0.28219257,0,0.117263844,NA,NA,0.284690554,0.103227717,0.217175007,NA,0.217175007,0.022090613,0.00213207,0.074030204,0.141723423,NA,0.002724312,0.001243707,0.033698549,NA,"LOW"
"1307",0,141,"20E TOK WEST",2005,"6354-14305",NA,"LOW",1,"20E",5.868,63.9167,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,749.2,1,0,0.030145099,NA,0.000414569,0.098489784,0.171335505,0.171394729,NA,0.171394729,0.048741487,0.045721054,0.368315073,0.062836837,NA,0.000473793,0.001539828,0.000592242,NA,"LOW"
"1308",NA,141,"20E TOK WEST",2005,"6354-14310",NA,"LOW",0,"20E",5.868,63.9167,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,762.5333,1,0,0.073606917,NA,5.92e-05,0.144430627,0.09409605,0.118493516,NA,0.118493516,0.008882572,0.031799609,0.453958666,0.072126488,NA,NA,0.002546337,NA,NA,"LOW"
"1309",NA,141,"20E TOK WEST",2005,"6354-14315",NA,"LOW",0,"20E",5.868,63.9167,-143.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,871.1875,1,0,0.005152502,NA,5.92e-05,0.108498667,0.015990524,0.080840983,NA,0.080840983,0.059579508,0.000355345,0.688658573,0.036955878,NA,NA,0.003908795,NA,NA,"LOW"
"1310",NA,141,"20E TOK WEST",2005,"6354-14320",NA,"LOW",0,"20E",5.868,63.9167,-143.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1068.6666,0.88637417,0,0.003019896,NA,0.000473709,0.108124112,0.124289436,0.195345808,0.003493605,0.198839413,0.200023685,0.015336333,0.29275225,0.03381099,NA,NA,0.023330175,NA,NA,"LOW"
"1311",NA,141,"20E TOK WEST",2005,"6354-14325",NA,"HIGH",0,"20E",5.868,63.9167,-143.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1143.4286,0.233401083,0,0.007759284,NA,0.000888468,0.222650003,0.096783747,0.138660191,0.008173903,0.146834094,0.18231357,0.095895279,0.122490079,0.102766096,NA,NA,0.02161938,NA,NA,"HIGH"
"1312",NA,141,"20E TOK WEST",2005,"6354-14345",NA,"HIGH",0,"20E",5.868,63.9167,-143.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1233.2941,0.010822982,0,0.00331675,NA,0.00764037,0.046434494,0.090203743,0.09180289,0.006278133,0.098081023,0.173122483,0.084577114,0.317756456,0.065920398,NA,NA,0.112947169,NA,NA,"HIGH"
"1313",NA,141,"20E TOK WEST",2005,"6356-14205",NA,"LOW",0,"20E",5.861,63.95,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,617.5333,0.974162084,0.025837916,0,NA,NA,0.061718148,0.084543784,0.224046956,NA,0.224046956,0.038596075,0.002786506,0.376711923,0.211537321,NA,NA,5.93e-05,NA,NA,"LOW"
