"pred","se","lb","ub","truetotal","parms.betahat","parms.sigma_parsil_spat","parms.range","parms.sigma_nugget_spat","parms.sigma_parsil_time","parms.rho","parms.sigma_nugget_time","parms.sigma_nugget_spacetime","conf_ind"
1012.55187732173,12.3059771161473,992.310346229055,1032.79340841441,992.15659134877,10.7324536191858,0.830629281603663,2.05631968126325,0.0454445089181875,0.0763831658457053,0.656731062652705,0.370116937544407,0.200938603899819,0
1128.24910271131,13.9737470588893,1105.26433417939,1151.23387124322,1124.75790048145,11.3639261671546,1.59215982383238,6.37775606756604,0.00293558072798891,2.35033722745350e-11,0.999998644043467,0.304619922882744,0.463816577821777,1
769.9136568302,14.5903584097703,745.914652881367,793.912660779032,795.791158699118,8.23423964111378,0.675870243674936,2.39244411587407,0.01199367780236,0.000271345122593374,0.995841632822894,0.230763728661754,0.260443456209033,0
1026.13725081846,11.3285187227892,1007.50349570929,1044.77100592763,1065.02431689669,9.61089893351283,0.174386660335537,2.50750982789298,0.0363640441951426,0.00806204951034771,0.585520563443978,0.312889544877048,0.386410541087661,0
994.82182116635,13.1783820099677,973.145311719902,1016.4983306128,993.147622173112,9.88877344397619,1.68873449627467,16.5129932218678,0.0651270854155872,0.559543252273903,0.604915310844829,8.02091926779795e-07,0.391524891978794,1
926.622989763697,16.87050423486,898.873479684487,954.372499842906,900.901977763094,9.75035380592049,0.803074035974894,2.74198629821965,0.000127128210314199,0.0178072821434609,0.99997512604057,0.853571018534686,0.393621075832239,1
950.016243147301,16.5380606414337,922.813554118496,977.218932176107,960.549614322926,10.866352559683,0.609305996799926,3.80920322146078,0.338410033974095,0.0328323769759993,0.336808237754999,1.29364269785149,0.288776583020952,1
933.2941628765,18.6333700174485,902.644996620971,963.943329132029,927.985394569995,8.78785963055693,0.411145692941319,1.21249129907539,0.000198197722816981,0.000181799711600322,0.748599446587449,0.558944214643215,0.391625231120609,1
861.659498054601,14.0836849158137,838.493897839983,884.825098269219,863.732458764235,9.51721092842688,0.0498153236304634,5.09536508682849,0.264190975636189,0.370242731582494,0.601265161474903,0.0509710739045809,0.353998110342206,1
947.759871706565,15.6859262611319,921.958819003848,973.560924409281,954.200772898904,10.0445599765866,1.00481756468724,3.09716024451436,0.153259357781039,0.112626062861732,0.227117122917498,0.0891219720311604,0.39127826957748,1
998.600633836698,18.2770567247265,968.537550793034,1028.66371688036,1047.31672878216,9.69989264188013,0.741824255827062,4.23893059159762,0.0137934672407966,0.287418802055571,0.848630145036777,0.042695856417635,0.512290081902272,0
835.035375252483,14.3276792742714,811.4684400324,858.602310472565,835.358993136703,8.69840130760723,1.13987316974539,2.82454218605815,0.0207855264458029,0.726018814262667,0.441323111590075,0.0615083483420834,0.390011911109932,1
938.014368752658,15.9901693065246,911.712880773253,964.315856732063,911.834317440078,9.92649794530701,4.33982826495746e-11,71.0420474514008,0.301794392295415,2.62588006714494e-08,0.999999914672321,0.0947866162571523,0.479456816882909,1
1059.19100473195,15.0293355884181,1034.46994757867,1083.91206188524,1043.19945486417,11.5770995556527,0.533587419493332,1.51856758882853,0.00109385672627209,2.01125164108421e-05,0.985458747498176,1.09705405740551,0.428402877201214,1
1067.96612456529,13.5129239718976,1045.73934255939,1090.19290657118,1065.00219405341,10.8308054634019,0.626039380432247,2.21479988097016,0.117170836716347,0.0274846228762668,0.94313060447229,0.402621368174075,0.295997348945854,1
1274.17363728564,15.4363789646361,1248.78305335866,1299.56422121262,1281.89128853105,10.4185379507693,2.03573123926,7.29466104013848,0.00396829993061524,0.799085501662321,0.134623646605109,0.778470515067993,0.470715662297602,1
1152.18683599638,12.6081364614844,1131.44829700861,1172.92537498415,1127.29006136598,11.1529373252412,0.914383041863363,2.87648136327895,0.000115169465739987,1.3416163384378e-05,0.999999860699589,0.0449189267228573,0.299451451129289,0
925.784898676032,18.9920311594372,894.545787340256,957.024010011808,923.516339616428,10.2736579734002,0.362990287360681,9.11266829000056,0.132891122130159,0.668906403570065,0.490913714028076,0.015147119059571,0.565377431650083,1
982.131049197616,15.0464652097259,957.381816324599,1006.88028207063,987.031943676413,10.093579231041,5.40490307608108e-06,20464425.9311285,0.185682763975345,0.186574017184311,0.128871100318314,0.319283918462482,0.548572253929164,1
782.741469458577,17.26049596891,754.350480061134,811.13245885602,786.828299741004,9.30609492152397,0.69514733391253,1.42848722808172,0.00248444309632509,0.051815964389203,0.897827296865381,0.998888612133232,0.416213462059498,1
923.659198219606,14.6008655604292,899.642911545903,947.675484893309,939.704453676318,9.14755949295845,0.0833596682346896,2.4845054869867,0.154251504572128,0.00423720497802427,0.887760436233818,0.06621981454473,0.46883534249284,1
971.185991074419,12.540357980406,950.558937767078,991.813044381759,979.424566691882,9.51191783392665,0.322860684064493,0.672639514600047,0.0621768171612996,0.000543600319705449,0.970724174417747,0.200522017273755,0.217685024652979,1
883.847959661977,17.1636454857311,855.616275133063,912.079644190892,849.459337858608,8.56863482829917,0.31048456096591,2.54986935715456,0.138875109963825,0.0107593379417601,0.781868067874892,0.165620324200976,0.341291857451451,0
1112.25974960445,18.0919003593108,1082.50122167999,1142.01827752891,1095.19094936703,10.627910412661,0.419284033449527,2.26715436029859,0.230543723676063,0.338241945009655,0.463546313420216,0.0180440558953827,0.418229591950652,1
834.08595934551,14.4870842102423,810.256826338341,857.915092352678,858.277255519508,7.47016476772182,1.09676634684679,7.39214324937115,0.0107207489710942,0.399260829612817,0.586486463019596,2.32759758326214e-06,0.354667497035106,0
837.206869760559,19.5692882804932,805.018254955531,869.395484565587,830.864378846815,8.65674062042858,0.276228573233702,4.55218721691336,0.207711633035806,0.0136385222518995,0.4585511822787,0.227745811122642,0.462026211318169,1
939.351508441943,12.3601983069624,919.020791426896,959.682225456989,941.826262121002,9.60371825673033,1.01332055522743,6.8400921174818,0.269551628452656,8.66214813478506e-05,0.991511564170066,0.0334996927876272,0.242892789063187,1
996.488244684847,12.5500288956608,975.845284137474,1017.13120523222,986.791353832225,9.41878281030292,1.78284640750122,6.04035111933341,0.01229337981812,0.15131716418327,0.632228665575455,0.119394651364182,0.292256141377661,1
1020.47426425209,14.5965581614186,996.465062619272,1044.48346588491,1021.68555672393,10.1548695188108,0.793570343152543,1.5328649465298,0.00488031369998474,0.0281739616859755,0.977128002388632,0.208722255623853,0.362145621959732,1
967.58810766669,12.8911640275576,946.384029760335,988.792185573044,965.102314117368,8.87172399134682,2.14625326802504,16.1418368732377,0.139605610274751,0.181931083396492,0.488134691722647,0.824986843613267,0.328210888820829,1
991.722854291378,16.1136156724297,965.21831510928,1018.22739347348,975.653856553545,10.4146568009438,0.52084564364084,2.17034039313873,0.00216064873729718,0.0738823064167707,0.353257181985658,0.041510394575738,0.386919417669299,1
1012.00639817921,16.5129927192593,984.844942213117,1039.16785414531,995.7345865935,10.3490515283018,1.32931623815738,3.97098017378373,0.355307049208141,0.0687585576028534,0.320739800728446,0.064425493041296,0.309804859925634,1
868.411692541217,17.9654067600239,838.861228072333,897.962157010101,882.948058703256,8.42385320158839,0.808245464098332,1.86528959877894,0.00640324284416505,0.0468064980696815,0.123828357568074,0.063401176791347,0.454611332690979,1
1076.20573940142,16.9249449585567,1048.36668230038,1104.04479650245,1078.75740998173,10.2621929627316,0.397661145299688,0.918912399650028,0.064697077712428,0.243388811806351,0.229557195286366,0.00357273641267386,0.523947846955676,1
975.246774429814,14.7866322306579,950.924928774819,999.568620084809,950.706002561142,10.8332800350658,0.905599146268081,3.99737880779848,0.00440571621868416,0.000767999877322727,0.999340806273415,0.413271495470965,0.339454243447259,0
994.177457145693,18.0241482640699,964.530371500827,1023.82454279056,1024.23110809989,10.51551347649,0.348267342172053,1.81563631690514,1.4583702594032e-06,0.0637021694563249,0.0054642398945646,0.613815878805369,0.579108213964866,0
940.898477027759,13.7256046862745,918.321866377438,963.47508767808,951.422209793642,10.666567003065,0.619203032293045,1.70089651018424,0.000395106271781546,1.12277472353716,0.674022782508275,1.31927384468478e-23,0.363099936345363,1
1049.93257532906,16.5831980843133,1022.65564181362,1077.2095088445,1048.86330776409,9.30348625878876,0.656612491968853,6.67975404356101,0.285670389637181,0.133580267506465,0.18881285619597,0.402528274279117,0.307554516317321,1
1096.5118775142,13.2229753389327,1074.76201856886,1118.26173645953,1103.6995208204,9.21300934926409,1.05408228754393,5.59467334434288,0.105483945709956,0.0548171183747511,0.0163956272383527,0.975354194214332,0.293012427178631,1
1010.3075970173,17.1183531809251,982.150411700217,1038.46478233438,1004.53178271151,10.007159794998,0.399593772106573,3.86482193077854,0.16270368235314,0.000500217519546005,0.953042917174018,1.16157614105396,0.542545797280122,1
1195.82974386719,18.7236530706667,1165.03207520412,1226.62741253026,1200.23891018058,11.8737871144656,0.507389917861411,1.50605339134115,0.182371766181723,0.0046311645047433,0.880039050330313,0.215386543464506,0.61610013983788,1
963.552340431125,13.4551704092548,941.420554582213,985.684126280038,963.434163294598,9.22536423370067,0.425146944171914,1.63294108561532,0.0481445630679338,0.10335480150789,0.305966930044527,0.424746595590724,0.329385336057869,1
1016.85159495192,13.6288053338074,994.434205067593,1039.26898483625,1015.19421090137,10.0012152971002,0.649983850863393,8.59669735328494,0.082273608734681,0.282603908426466,0.512499671247265,0.0172045801863273,0.418336900934077,1
859.719975288656,15.9862333288403,833.42496141642,886.014989160892,863.67617289753,9.77357031948736,0.728466688644638,2.84920835007029,0.0779966826533133,0.0228669065473557,0.211068570931434,0.418433726467829,0.443099390929929,1
897.226239530197,14.4310789037162,873.489227054596,920.963252005797,890.325697630742,10.5041943197502,0.679078005267814,4.86029230713644,0.025935978330405,0.0525102930435309,0.523413419375681,1.11038325705481,0.427673725270329,1
981.410253374662,13.7930543178058,958.72269795328,1004.09780879604,975.335602114019,8.84070801611878,0.846683064685946,7.53459195272915,0.0271436687042795,1.18135546318928,0.00974145434810929,0.627482053199338,0.443915847146053,1
1068.96412407616,14.0683489521913,1045.82374927693,1092.10449887539,1082.39304355985,10.5794529124482,1.83698738286394,14.8196287561683,0.138561372052974,0.370552079784711,0.17301800587232,0.0698308313721974,0.298975988199142,1
